County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count
16,DENVER,0880,Denver County 1,0040,Ridge View Academy Charter School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	19 , 	12 , 	8 , 	19 , 	58 
16,DENVER,0880,Denver County 1,0067,AUL Denver, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	33 , 	45 , 	37 , 	45 , 	160 
16,DENVER,0880,Denver County 1,0099,Academy 360, 	49 , 	-   , 	25 , 	35 , 	30 , 	27 , 	12 , 	16 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	194 
16,DENVER,0880,Denver County 1,0220,John H. Amesse Elementary, 	45 , 	-   , 	48 , 	50 , 	56 , 	54 , 	59 , 	65 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	377 
16,DENVER,0880,Denver County 1,0388,Asbury Elementary School, 	-   , 	-   , 	45 , 	62 , 	45 , 	50 , 	59 , 	54 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	315 
16,DENVER,0880,Denver County 1,0408,Valdez Elementary School, 	80 , 	-   , 	64 , 	58 , 	51 , 	58 , 	58 , 	53 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	422 
16,DENVER,0880,Denver County 1,0418,Ashley Elementary School, 	41 , 	-   , 	41 , 	45 , 	49 , 	36 , 	53 , 	40 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	305 
16,DENVER,0880,Denver County 1,0520,Barnum Elementary School, 	10 , 	-   , 	36 , 	61 , 	40 , 	57 , 	49 , 	68 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	321 
16,DENVER,0880,Denver County 1,0650,Beach Court Elementary School, 	23 , 	-   , 	38 , 	33 , 	39 , 	41 , 	34 , 	27 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	235 
16,DENVER,0880,Denver County 1,0964,Bradley International School, 	86 , 	-   , 	81 , 	79 , 	80 , 	80 , 	78 , 	80 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	564 
16,DENVER,0880,Denver County 1,1010,American Indian Academy of Denver, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	51 , 	27 , 	24 , 	-   , 	-   , 	-   , 	-   , 	102 
16,DENVER,0880,Denver County 1,1056,Bromwell Elementary School, 	16 , 	-   , 	37 , 	51 , 	48 , 	53 , 	47 , 	48 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	300 
16,DENVER,0880,Denver County 1,1076,Brown International Academy, 	19 , 	-   , 	89 , 	95 , 	99 , 	88 , 	89 , 	85 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	564 
16,DENVER,0880,Denver County 1,1077,Bear Valley International School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	169 , 	144 , 	155 , 	-   , 	-   , 	-   , 	-   , 	468 
16,DENVER,0880,Denver County 1,1106,Bryant Webster Dual Language ECE-8 School, 	24 , 	-   , 	36 , 	34 , 	44 , 	24 , 	34 , 	25 , 	56 , 	56 , 	59 , 	-   , 	-   , 	-   , 	-   , 	392 
16,DENVER,0880,Denver County 1,1295,Collegiate Preparatory Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	99 , 	66 , 	87 , 	88 , 	340 
16,DENVER,0880,Denver County 1,1319,Career Education Center Early College, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	128 , 	123 , 	123 , 	117 , 	491 
16,DENVER,0880,Denver County 1,1324,Carson Elementary School, 	4 , 	-   , 	69 , 	70 , 	78 , 	78 , 	75 , 	58 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	432 
16,DENVER,0880,Denver County 1,1345,Rocky Mountain Prep: Berkeley, 	24 , 	-   , 	67 , 	69 , 	39 , 	35 , 	41 , 	41 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	316 
16,DENVER,0880,Denver County 1,1400,Centennial A School for Expeditionary Learning, 	48 , 	-   , 	73 , 	46 , 	66 , 	75 , 	58 , 	58 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	424 
16,DENVER,0880,Denver County 1,1489,Compassion Road Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	28 , 	28 , 	17 , 	26 , 	99 
16,DENVER,0880,Denver County 1,1528,Cheltenham Elementary School, 	49 , 	-   , 	29 , 	36 , 	47 , 	48 , 	47 , 	43 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	299 
16,DENVER,0880,Denver County 1,1529,DSST: Conservatory Green High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	166 , 	148 , 	128 , 	132 , 	574 
16,DENVER,0880,Denver County 1,1561,Colorado High School Charter - GES, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	21 , 	61 , 	45 , 	46 , 	173 
16,DENVER,0880,Denver County 1,1748,Colorado High School Charter, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	54 , 	61 , 	43 , 	29 , 	187 
16,DENVER,0880,Denver County 1,1774,Colfax Elementary School, 	40 , 	-   , 	22 , 	36 , 	29 , 	36 , 	50 , 	35 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	248 
16,DENVER,0880,Denver County 1,1785,Cole Arts and Science Academy, 	15 , 	-   , 	27 , 	39 , 	40 , 	50 , 	54 , 	56 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	281 
16,DENVER,0880,Denver County 1,1788,College View Elementary School, 	34 , 	-   , 	33 , 	48 , 	58 , 	54 , 	53 , 	62 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	342 
16,DENVER,0880,Denver County 1,1816,Columbian Elementary School, 	31 , 	-   , 	30 , 	33 , 	26 , 	27 , 	42 , 	30 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	219 
16,DENVER,0880,Denver County 1,1846,Columbine Elementary School, 	38 , 	-   , 	42 , 	49 , 	31 , 	30 , 	34 , 	33 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	257 
16,DENVER,0880,Denver County 1,1908,Cory Elementary School, 	-   , 	-   , 	-   , 	75 , 	81 , 	82 , 	79 , 	78 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	395 
16,DENVER,0880,Denver County 1,1928,Cowell Elementary School, 	26 , 	-   , 	41 , 	37 , 	36 , 	42 , 	47 , 	72 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	301 
16,DENVER,0880,Denver County 1,1939,Compass Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	91 , 	103 , 	93 , 	-   , 	-   , 	-   , 	-   , 	287 
16,DENVER,0880,Denver County 1,2027,Polaris Elementary School, 	-   , 	-   , 	-   , 	47 , 	52 , 	75 , 	77 , 	81 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	332 
16,DENVER,0880,Denver County 1,2115,DSST: Montview Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	157 , 	157 , 	157 , 	-   , 	-   , 	-   , 	-   , 	471 
