County Code,County Name,District Code,District Name,School Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count,
16,DENVER,0880,DENVER COUNTY 1,7926,STRIVE PREP - KEPNER,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,113,
16,DENVER,0880,DENVER COUNTY 1,7942,SKINNER MIDDLE SCHOOL,0,0,0,0,0,0,0,0,210,209,187,0,0,0,0,606,
16,DENVER,0880,DENVER COUNTY 1,7972,SLAVENS K-8 SCHOOL,0,2,76,82,80,82,84,75,80,77,73,0,0,0,0,711,
16,DENVER,0880,DENVER COUNTY 1,7973,STRIVE PREP - RISE,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,142,
16,DENVER,0880,DENVER COUNTY 1,8006,SMITH ELEMENTARY SCHOOL,80,0,52,50,60,51,52,57,0,0,0,0,0,0,0,402,
16,DENVER,0880,DENVER COUNTY 1,8053,SOAR AT GREEN VALLEY RANCH,0,0,74,76,81,81,78,77,0,0,0,0,0,0,0,467,
16,DENVER,0880,DENVER COUNTY 1,8054,HENRY WORLD SCHOOL GRADES 6-8,0,0,0,0,0,0,0,0,0,189,197,0,0,0,0,386,
16,DENVER,0880,DENVER COUNTY 1,8085,STRIVE PREP - FEDERAL,0,0,0,0,0,0,0,0,111,122,120,0,0,0,0,353,
16,DENVER,0880,DENVER COUNTY 1,8086,SOUTH HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,442,452,352,349,1595,
16,DENVER,0880,DENVER COUNTY 1,8131,OAKLAND ELEMENTARY,43,0,57,53,47,64,68,66,0,0,0,0,0,0,0,398,
16,DENVER,0880,DENVER COUNTY 1,8132,SOUTHWEST EARLY COLLEGE,0,0,0,0,0,0,0,0,0,0,0,36,35,34,39,144,
16,DENVER,0880,DENVER COUNTY 1,8138,SOUTHMOOR ELEMENTARY SCHOOL,31,0,72,70,85,86,60,77,0,0,0,0,0,0,0,481,
16,DENVER,0880,DENVER COUNTY 1,8145,SUMMIT ACADEMY,0,0,0,0,0,0,0,0,15,21,29,44,48,48,28,233,
16,DENVER,0880,DENVER COUNTY 1,8149,STEPHEN KNIGHT CENTER FOR EARLY EDUCATION,212,1,107,0,0,0,0,0,0,0,0,0,0,0,0,320,
16,DENVER,0880,DENVER COUNTY 1,8222,STECK ELEMENTARY SCHOOL,20,0,53,53,57,62,58,45,0,0,0,0,0,0,0,348,
16,DENVER,0880,DENVER COUNTY 1,8232,STEDMAN ELEMENTARY SCHOOL,53,0,29,38,27,42,28,31,0,0,0,0,0,0,0,248,
16,DENVER,0880,DENVER COUNTY 1,8242,STEELE ELEMENTARY SCHOOL,0,0,79,81,74,84,76,78,0,0,0,0,0,0,0,472,
16,DENVER,0880,DENVER COUNTY 1,8347,STRIVE PREP - EXCEL,0,0,0,0,0,0,0,0,0,0,0,134,83,62,65,344,
16,DENVER,0880,DENVER COUNTY 1,8401,STRIVE PREP - RUBY HILL,0,0,88,91,95,96,0,0,0,0,0,0,0,0,0,370,
16,DENVER,0880,DENVER COUNTY 1,8422,SWANSEA ELEMENTARY SCHOOL,57,0,72,74,80,78,75,81,0,0,0,0,0,0,0,517,
16,DENVER,0880,DENVER COUNTY 1,8453,SWIGERT INTERNATIONAL SCHOOL,21,0,83,77,86,107,140,127,0,0,0,0,0,0,0,641,
16,DENVER,0880,DENVER COUNTY 1,8776,TELLER ELEMENTARY SCHOOL,28,0,69,80,80,72,78,67,0,0,0,0,0,0,0,474,
16,DENVER,0880,DENVER COUNTY 1,8822,THOMAS JEFFERSON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,348,258,231,216,1053,
16,DENVER,0880,DENVER COUNTY 1,8888,TRAYLOR ACADEMY,41,0,68,73,74,81,82,77,0,0,0,0,0,0,0,496,
16,DENVER,0880,DENVER COUNTY 1,8909,TREVISTA AT HORACE MANN,39,0,54,49,53,49,65,48,0,0,0,0,0,0,0,357,
16,DENVER,0880,DENVER COUNTY 1,8945,UNIVERSITY PREP - ARAPAHOE ST.,0,0,52,64,63,61,63,56,0,0,0,0,0,0,0,359,
16,DENVER,0880,DENVER COUNTY 1,8970,UNIVERSITY PARK ELEMENTARY SCHOOL,0,0,88,73,74,69,61,60,0,0,0,0,0,0,0,425,
16,DENVER,0880,DENVER COUNTY 1,8995,VISTA ACADEMY,0,0,0,0,0,0,0,0,16,16,27,39,59,69,90,316,
16,DENVER,0880,DENVER COUNTY 1,9050,VALVERDE ELEMENTARY SCHOOL,39,0,44,48,51,53,49,36,0,0,0,0,0,0,0,320,
16,DENVER,0880,DENVER COUNTY 1,9336,STRIVE PREP - SUNNYSIDE,0,0,0,0,0,0,0,0,99,92,113,0,0,0,0,304,
16,DENVER,0880,DENVER COUNTY 1,9348,WEST CAREER ACADEMY,0,0,0,0,0,0,0,0,0,0,0,7,7,15,34,63,
16,DENVER,0880,DENVER COUNTY 1,9389,STRIVE PREP - WESTWOOD,0,0,0,0,0,0,0,0,111,120,121,0,0,0,0,352,
16,DENVER,0880,DENVER COUNTY 1,9390,STRIVE PREP - LAKE,0,0,0,0,0,0,0,0,105,126,116,0,0,0,0,347,
16,DENVER,0880,DENVER COUNTY 1,9425,WESTERLY CREEK ELEMENTARY,50,0,113,103,119,111,113,108,0,0,0,0,0,0,0,717,
16,DENVER,0880,DENVER COUNTY 1,9496,CASTRO ELEMENTARY SCHOOL,0,0,60,76,65,90,92,93,0,0,0,0,0,0,0,476,
16,DENVER,0880,DENVER COUNTY 1,9548,WHITTIER K-8 SCHOOL,31,0,29,29,34,38,36,17,21,22,21,0,0,0,0,278,
16,DENVER,0880,DENVER COUNTY 1,9623,WILLIAM (BILL) ROBERTS K-8 SCHOOL,72,0,131,108,114,113,111,100,58,63,60,0,0,0,0,930,
16,DENVER,0880,DENVER COUNTY 1,9639,STRIVE PREP - SMART ACADEMY,0,0,0,0,0,0,0,0,0,0,0,150,139,95,89,473,
16,DENVER,0880,DENVER COUNTY 1,9693,WEST EARLY COLLEGE,0,0,0,0,0,0,0,0,77,124,132,129,81,46,64,653,
16,DENVER,0880,DENVER COUNTY 1,9702,WEST LEADERSHIP ACADEMY,0,0,0,0,0,0,0,0,110,123,121,119,99,61,52,685,
16,DENVER,0880,DENVER COUNTY 1,9730,STRIVE PREP - GVR,0,0,0,0,0,0,0,0,120,124,121,0,0,0,0,365,
16,DENVER,0880,DENVER COUNTY 1,9735,STRIVE PREP - MONTBELLO,0,0,0,0,0,0,0,0,117,111,108,0,0,0,0,336,
16,DENVER,0880,DENVER COUNTY 1,9739,WYATT ACADEMY,0,0,43,37,47,58,46,50,48,59,53,0,0,0,0,441,
16,DENVER,0880,DENVER COUNTY 1 Total,,,4993,17,7251,7126,7343,7438,7290,6863,6749,6368,6224,7150,6067,5129,5124,91132,
17,DOLORES,0890,DOLORES COUNTY RE NO.2,0050,RICO ELEMENTARY SCHOOL,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,8,
17,DOLORES,0890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,0,0,0,0,0,0,0,0,31,15,25,20,21,14,10,136,
17,DOLORES,0890,DOLORES COUNTY RE NO.2,7764,SEVENTH STREET ELEMENTARY SCHOOL,24,0,20,15,19,20,15,16,0,0,0,0,0,0,0,129,
17,DOLORES,0890,DOLORES COUNTY RE NO.2 Total,,,27,0,21,17,21,20,15,16,31,15,25,20,21,14,10,273,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0011,ACADEMY CHARTER SCHOOL,0,49,43,89,94,100,92,95,92,75,67,0,0,0,0,796,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0012,ACRES GREEN ELEMENTARY SCHOOL,58,44,43,65,83,98,92,99,87,0,0,0,0,0,0,669,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0135,BEN FRANKLIN ACADEMY,0,56,47,104,104,102,104,130,93,69,74,0,0,0,0,883,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,0,0,0,0,0,0,0,0,0,0,0,0,1,49,111,161,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0215,AMERICAN ACADEMY,0,85,130,212,212,220,210,209,177,168,147,0,0,0,0,1770,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0264,CIMARRON MIDDLE,0,0,0,0,0,0,0,0,456,501,491,0,0,0,0,1448,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0265,CLEAR SKY ELEMENTARY,35,36,46,95,116,82,126,125,128,0,0,0,0,0,0,789,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0266,GOLD RUSH ELEMENTARY,36,66,25,103,92,90,120,115,0,0,0,0,0,0,0,647,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0267,MESA MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,440,454,0,0,0,0,894,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0354,ARROWWOOD ELEMENTARY SCHOOL,42,17,22,47,52,53,45,65,50,0,0,0,0,0,0,393,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0651,BEAR CANYON ELEMENTARY SCHOOL,31,29,39,62,86,73,74,79,72,0,0,0,0,0,0,545,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1131,BUFFALO RIDGE ELEMENTARY SCHOOL,46,21,36,74,54,76,85,111,0,0,0,0,0,0,0,503,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1270,EARLY CHILDHOOD CENTER,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1362,CASTLE ROCK ELEMENTARY SCHOOL,50,2,47,54,65,56,63,50,49,0,0,0,0,0,0,436,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1367,CASTLE VIEW HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,511,579,486,440,2016,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1503,CHAPARRAL HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,549,582,553,521,2205,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1509,CANTRIL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,0,15,33,58,64,51,50,69,66,47,44,0,0,0,0,497,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1555,CLOVERLEAF HOME EDUCATION,0,37,0,29,38,45,39,50,30,36,14,4,4,0,2,328,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1578,CHERRY VALLEY ELEMENTARY SCHOOL,0,0,3,8,4,7,8,9,3,0,0,0,0,0,0,42,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1579,NORTH STAR ACADEMY,0,39,40,81,81,81,81,81,71,68,58,0,0,0,0,681,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1873,PARKER CORE KNOWLEDGE CHARTER SCHOOL,0,38,41,78,78,78,78,78,78,78,70,0,0,0,0,695,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1899,COPPER MESA ELEMENTARY SCHOOL,28,28,23,67,56,80,87,84,106,0,0,0,0,0,0,559,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1925,COUGAR RUN ELEMENTARY SCHOOL,0,31,39,87,81,77,58,81,72,0,0,0,0,0,0,526,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1934,COYOTE CREEK ELEMENTARY SCHOOL,36,28,21,63,53,66,49,44,53,0,0,0,0,0,0,413,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2012,CRESTHILL MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,433,464,0,0,0,0,897,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2226,CASTLE ROCK MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,455,463,0,0,0,0,918,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2230,DOUGLAS COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,512,478,466,437,1893,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2232,ROCK RIDGE ELEMENTARY SCHOOL,29,35,21,76,96,76,88,96,76,0,0,0,0,0,0,593,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2233,CHEROKEE TRAIL ELEMENTARY SCHOOL,85,33,22,69,75,80,70,68,63,0,0,0,0,0,0,565,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2234,EAGLE RIDGE ELEMENTARY SCHOOL,33,32,43,75,88,93,81,87,100,0,0,0,0,0,0,632,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2338,EAGLE ACADEMY,0,0,0,0,0,0,0,0,0,0,0,0,0,33,101,134,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2656,ELDORADO ELEMENTARY SCHOOL,44,33,34,56,72,67,60,81,75,0,0,0,0,0,0,522,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2952,MAMMOTH HEIGHTS ELEMENTARY,52,31,42,89,101,62,87,107,93,0,0,0,0,0,0,664,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2953,STONE MOUNTAIN ELEMENTARY,20,15,59,75,87,85,84,84,97,0,0,0,0,0,0,606,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2954,ROXBOROUGH INTERMEDIATE,0,0,0,0,0,117,118,104,121,0,0,0,0,0,0,460,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2965,FLAGSTONE ELEMENTARY SCHOOL,25,42,24,67,75,77,84,68,72,0,0,0,0,0,0,534,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3138,FOX CREEK ELEMENTARY SCHOOL,48,52,26,72,70,74,75,73,78,0,0,0,0,0,0,568,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3172,FRANKTOWN ELEMENTARY SCHOOL,33,40,0,49,61,63,71,54,0,0,0,0,0,0,0,371,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3241,FRONTIER VALLEY ELEMENTARY SCHOOL,27,31,48,86,93,94,109,105,0,0,0,0,0,0,0,593,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3327,GLOBAL VILLAGE ACADEMY - DOUGLAS COUNTY,0,0,93,92,41,32,30,31,11,0,0,0,0,0,0,330,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3847,HOPE ONLINE LEARNING ACADEMY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,206,199,182,0,0,0,0,587,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3863,HOPE ONLINE LEARNING ACADEMY ELEMENTARY,0,0,198,177,213,222,183,208,0,0,0,0,0,0,0,1201,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3928,HERITAGE ELEMENTARY SCHOOL,25,32,23,65,75,75,78,96,90,0,0,0,0,0,0,559,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3968,HIGHLANDS RANCH HS PRE-K,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3980,HIGHLANDS RANCH HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,433,445,413,407,1698,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3995,HOPE ONLINE LEARNING ACADEMY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,146,134,115,180,575,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,4271,LEGEND HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,542,550,518,474,2084,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,4292,IRON HORSE ELEMENTARY SCHOOL,50,47,24,64,64,78,72,79,0,0,0,0,0,0,0,478,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,4980,LARKSPUR ELEMENTARY SCHOOL,0,11,22,23,31,37,33,28,44,0,0,0,0,0,0,229,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5045,LEGACY POINT ELEMENTARY SCHOOL,58,16,34,59,61,69,89,71,0,0,0,0,0,0,0,457,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5259,STEM SCHOOL,0,0,50,41,53,80,79,108,213,239,252,178,147,91,67,1598,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5405,EDCSD: COLORADO CYBER SCHOOL,0,1,0,3,0,5,5,7,5,12,10,11,24,32,48,163,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5607,SAGE CANYON ELEMENTARY,33,51,48,87,91,93,105,115,103,0,0,0,0,0,0,726,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5745,MEADOW VIEW ELEMENTARY SCHOOL,34,42,23,65,60,68,62,81,75,0,0,0,0,0,0,510,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5843,LONE TREE ELEMENTARY,31,0,65,64,55,75,61,66,64,0,0,0,0,0,0,481,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5997,DC MONTESSORI CHARTER SCHOOL,112,0,60,61,54,53,47,58,39,33,34,0,0,0,0,551,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6019,ASPEN VIEW ACADEMY,0,35,70,95,104,96,105,104,104,94,73,0,0,0,0,880,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6152,MOUNTAIN VIEW ELEMENTARY SCHOOL,66,41,67,101,113,0,0,0,0,0,0,0,0,0,0,388,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6164,MOUNTAIN RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,591,601,0,0,0,0,1192,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6165,MOUNTAIN VISTA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,593,564,596,507,2260,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6365,SKYVIEW ACADEMY,0,0,96,100,103,105,102,102,115,117,108,112,75,81,52,1268,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6396,NORTHEAST ELEMENTARY SCHOOL,0,0,0,0,0,114,134,127,0,0,0,0,0,0,0,375,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6406,NORTHRIDGE ELEMENTARY SCHOOL,0,56,25,87,114,91,114,105,107,0,0,0,0,0,0,699,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6719,PARKER PERFORMING ARTS,0,36,46,83,82,102,92,124,98,101,39,0,0,0,0,803,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6772,SAGEWOOD MIDDLE SCHOOL,0,0,0,0,0,0,0,0,310,357,313,0,0,0,0,980,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6773,SIERRA MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,434,517,0,0,0,0,951,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6938,PINE GROVE ELEMENTARY SCHOOL,33,24,43,92,89,65,87,75,84,0,0,0,0,0,0,592,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6940,PINE LANE ELEMENTARY,59,41,47,92,114,96,121,110,107,0,0,0,0,0,0,787,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6961,PIONEER ELEMENTARY SCHOOL,57,43,25,68,70,72,83,100,0,0,0,0,0,0,0,518,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7047,PLATTE RIVER CHARTER ACADEMY,0,40,18,55,53,61,60,67,98,74,84,0,0,0,0,610,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7096,ROXBOROUGH ELEMENTARY SCHOOL,59,42,64,104,113,0,0,0,0,0,0,0,0,0,0,382,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7118,PONDEROSA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,334,319,358,326,1337,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7134,PRAIRIE CROSSING ELEMENTARY SCHOOL,56,49,37,87,80,71,86,76,59,0,0,0,0,0,0,601,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7242,ROCK CANYON HS PRE-K,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7245,RANCH VIEW MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,400,461,0,0,0,0,861,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7297,REDSTONE ELEMENTARY SCHOOL,32,15,52,94,80,100,99,112,0,0,0,0,0,0,0,584,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7319,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,0,0,50,48,57,63,63,66,59,0,0,0,0,0,0,406,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7435,ROCK CANYON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,572,540,509,558,2179,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7448,ROCKY HEIGHTS MIDDLE SCHOOL,0,0,0,0,0,0,0,0,471,494,515,0,0,0,0,1480,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7562,SADDLE RANCH ELEMENTARY SCHOOL,27,29,22,61,76,67,77,71,86,0,0,0,0,0,0,516,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7610,SAND CREEK ELEMENTARY SCHOOL,40,35,25,53,61,63,80,81,57,0,0,0,0,0,0,495,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7718,SEDALIA ELEMENTARY SCHOOL,0,0,36,32,45,42,41,42,60,0,0,0,0,0,0,298,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,8106,SOARING HAWK ELEMENTARY SCHOOL,33,29,42,69,87,72,85,82,90,0,0,0,0,0,0,589,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,8126,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,20,10,65,63,58,80,68,66,77,0,0,0,0,0,0,507,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,8382,SUMMIT VIEW ELEMENTARY SCHOOL,22,24,49,61,65,72,84,86,73,0,0,0,0,0,0,536,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,8847,THUNDERRIDGE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,535,533,531,511,2110,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,8853,TIMBER TRAIL ELEMENTARY SCHOOL,0,8,35,67,83,81,102,123,0,0,0,0,0,0,0,499,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,25,23,31,51,53,64,63,62,60,0,0,0,0,0,0,432,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,9397,WORLD  COMPASS ACADEMY,0,40,41,93,98,53,78,58,53,0,0,0,0,0,0,514,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,29,30,40,84,89,113,104,96,0,0,0,0,0,0,0,585,
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1 Total,,,1842,1815,2663,4631,4916,4953,5160,5384,5476,5515,5535,5032,4975,4831,4742,67470,
19,EAGLE,0910,EAGLE COUNTY RE 50,0037,RED HILL ELEMENTARY SCHOOL,25,0,47,72,52,69,68,54,0,0,0,0,0,0,0,387,
19,EAGLE,0910,EAGLE COUNTY RE 50,0038,BRUSH CREEK ELEMENTARY SCHOOL,31,0,59,60,58,65,81,77,0,0,0,0,0,0,0,431,
19,EAGLE,0910,EAGLE COUNTY RE 50,0039,GYPSUM CREEK MIDDLE SCHOOL,0,0,0,0,0,0,0,0,116,133,124,0,0,0,0,373,
19,EAGLE,0910,EAGLE COUNTY RE 50,0205,RED CANYON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,15,17,50,90,172,
19,EAGLE,0910,EAGLE COUNTY RE 50,0471,AVON ELEMENTARY SCHOOL,42,0,25,50,48,39,50,38,0,0,0,0,0,0,0,292,
19,EAGLE,0910,EAGLE COUNTY RE 50,0604,BATTLE MOUNTAIN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,248,215,217,216,896,
19,EAGLE,0910,EAGLE COUNTY RE 50,0793,BERRY CREEK MIDDLE SCHOOL,0,0,0,0,0,0,0,0,101,107,132,0,0,0,0,340,
19,EAGLE,0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,0,0,38,38,38,38,38,39,40,39,38,0,0,0,0,346,
19,EAGLE,0910,EAGLE COUNTY RE 50,2346,EAGLE VALLEY ELEMENTARY SCHOOL,34,0,63,65,66,58,60,58,0,0,0,0,0,0,0,404,
19,EAGLE,0910,EAGLE COUNTY RE 50,2350,EAGLE VALLEY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,243,235,225,168,871,
19,EAGLE,0910,EAGLE COUNTY RE 50,2355,EAGLE VALLEY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,92,128,106,0,0,0,0,326,
19,EAGLE,0910,EAGLE COUNTY RE 50,2530,EDWARDS ELEMENTARY SCHOOL,23,1,43,43,46,49,52,48,0,0,0,0,0,0,0,305,
19,EAGLE,0910,EAGLE COUNTY RE 50,3710,GYPSUM ELEMENTARY SCHOOL,48,0,60,44,53,47,64,74,0,0,0,0,0,0,0,390,
19,EAGLE,0910,EAGLE COUNTY RE 50,4838,JUNE CREEK ELEMENTARY SCHOOL,23,1,42,47,42,50,56,56,0,0,0,0,0,0,0,317,
19,EAGLE,0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,24,1,45,31,57,49,52,48,90,84,93,0,0,0,0,574,
19,EAGLE,0910,EAGLE COUNTY RE 50,7296,RED SANDSTONE ELEMENTARY SCHOOL,23,0,21,34,31,41,51,32,0,0,0,0,0,0,0,233,
19,EAGLE,0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),0,0,0,0,0,0,0,21,19,28,18,30,26,28,21,191,
19,EAGLE,0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,0,1,0,1,1,2,1,4,0,5,5,6,4,9,14,53,
19,EAGLE,0910,EAGLE COUNTY RE 50 Total,,,273,4,443,485,492,507,573,549,458,524,516,542,497,529,509,6901,
20,ELBERT,0920,ELIZABETH C-1,2572,LEGACY ACADEMY,0,0,46,43,66,58,55,57,45,62,51,0,0,0,0,483,
20,ELBERT,0920,ELIZABETH C-1,2604,ELIZABETH MIDDLE SCHOOL,0,0,0,0,0,0,0,0,136,157,141,0,0,0,0,434,
20,ELBERT,0920,ELIZABETH C-1,2608,ELIZABETH HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,180,196,143,174,693,
20,ELBERT,0920,ELIZABETH C-1,3236,FRONTIER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,8,22,18,9,57,
20,ELBERT,0920,ELIZABETH C-1,7300,ELIZABETH RUNNING CREEK PRESCHOOL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,
20,ELBERT,0920,ELIZABETH C-1,7517,RUNNING CREEK ELEMENTARY SCHOOL,0,0,45,42,59,60,66,62,0,0,0,0,0,0,0,334,
20,ELBERT,0920,ELIZABETH C-1,7924,SINGING HILLS PRESCHOOL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,
