County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count
44,MORGAN,2405,Fort Morgan Re-3,1850,Columbine Elementary School, 	-   , 	-   , 	-   , 	92 , 	86 , 	72 , 	69 , 	86 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	405 
44,MORGAN,2405,Fort Morgan Re-3,3074,Fort Morgan Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	246 , 	251 , 	225 , 	-   , 	-   , 	-   , 	-   , 	722 
44,MORGAN,2405,Fort Morgan Re-3,3078,Fort Morgan High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	266 , 	216 , 	213 , 	209 , 	904 
44,MORGAN,2405,Fort Morgan Re-3,3620,Green Acres Elementary School, 	-   , 	-   , 	-   , 	48 , 	70 , 	51 , 	62 , 	63 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	294 
44,MORGAN,2405,Fort Morgan Re-3,5180,Lincoln High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	1 , 	6 , 	14 , 	22 , 	43 
44,MORGAN,2405,Fort Morgan Re-3,6954,Pioneer Elementary School, 	-   , 	-   , 	-   , 	44 , 	63 , 	49 , 	58 , 	67 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	281 
44,MORGAN,2405,Fort Morgan Re-3,7856,Sherman Early Childhood Center, 	189 , 	-   , 	250 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	439 
44,MORGAN,2505,Weldon Valley RE-20(J),9352,Weldon Valley Elementary School, 	24 , 	-   , 	14 , 	16 , 	21 , 	11 , 	15 , 	21 , 	16 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	138 
44,MORGAN,2505,Weldon Valley RE-20(J),9360,Weldon Valley Jr/Sr High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	17 , 	19 , 	19 , 	11 , 	13 , 	8 , 	87 
44,MORGAN,2515,Wiggins RE-50(J),9263,Wiggins Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	59 , 	61 , 	-   , 	-   , 	-   , 	-   , 	120 
44,MORGAN,2515,Wiggins RE-50(J),9576,Wiggins Elementary School, 	71 , 	-   , 	55 , 	61 , 	71 , 	59 , 	42 , 	64 , 	58 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	481 
44,MORGAN,2515,Wiggins RE-50(J),9582,Wiggins High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	64 , 	55 , 	55 , 	44 , 	218 
45,OTERO,2520,East Otero R-1,4841,La Junta Intermediate School, 	-   , 	-   , 	-   , 	-   , 	-   , 	104 , 	102 , 	109 , 	103 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	418 
45,OTERO,2520,East Otero R-1,4843,La Junta Primary School, 	-   , 	-   , 	104 , 	92 , 	100 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	296 
45,OTERO,2520,East Otero R-1,5015,La Junta Jr/Sr High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	97 , 	106 , 	90 , 	82 , 	79 , 	76 , 	530 
45,OTERO,2520,East Otero R-1,5455,Tiger Trades Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	3 , 	21 , 	8 , 	24 , 	26 , 	32 , 	114 
45,OTERO,2530,Rocky Ford R-2,5114,Jefferson Intermediate School, 	-   , 	-   , 	-   , 	-   , 	-   , 	47 , 	63 , 	57 , 	47 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	214 
45,OTERO,2530,Rocky Ford R-2,7442,Rocky Ford Junior/Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	61 , 	45 , 	55 , 	38 , 	59 , 	52 , 	310 
45,OTERO,2530,Rocky Ford R-2,9264,Washington Primary School, 	-   , 	-   , 	57 , 	39 , 	56 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	152 
45,OTERO,2535,Manzanola 3J,5498,Manzanola Elementary School, 	1 , 	-   , 	9 , 	7 , 	6 , 	7 , 	9 , 	11 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	50 
45,OTERO,2535,Manzanola 3J,5506,Manzanola Junior-Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	16 , 	17 , 	16 , 	14 , 	15 , 	9 , 	14 , 	101 
45,OTERO,2540,Fowler R-4J,0056,Fowler Elementary School, 	-   , 	-   , 	28 , 	23 , 	28 , 	24 , 	36 , 	25 , 	36 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	200 
45,OTERO,2540,Fowler R-4J,3130,Fowler Junior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	30 , 	20 , 	-   , 	-   , 	-   , 	-   , 	50 
45,OTERO,2540,Fowler R-4J,3134,Fowler High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	28 , 	33 , 	26 , 	29 , 	116 
45,OTERO,2560,Cheraw 31,1546,Cheraw School, 	14 , 	-   , 	17 , 	17 , 	13 , 	18 , 	17 , 	20 , 	14 , 	19 , 	16 , 	17 , 	17 , 	13 , 	19 , 	231 
45,OTERO,2570,Swink 33,8452,Swink Elementary School, 	-   , 	-   , 	29 , 	30 , 	22 , 	24 , 	30 , 	18 , 	24 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	177 
45,OTERO,2570,Swink 33,8456,Swink Junior-Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	26 , 	22 , 	28 , 	17 , 	23 , 	19 , 	135 
46,OURAY,2580,Ouray R-1,6596,Ouray Elementary School, 	17 , 	-   , 	17 , 	10 , 	18 , 	14 , 	10 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	86 
46,OURAY,2580,Ouray R-1,6598,Ouray Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	18 , 	16 , 	14 , 	14 , 	-   , 	-   , 	-   , 	-   , 	62 
46,OURAY,2580,Ouray R-1,6600,Ouray Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	7 , 	10 , 	11 , 	13 , 	41 
46,OURAY,2590,Ridgway R-2,7342,Ridgway Elementary School, 	25 , 	-   , 	17 , 	16 , 	25 , 	22 , 	32 , 	18 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	155 
46,OURAY,2590,Ridgway R-2,7344,Ridgway Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	24 , 	27 , 	22 , 	-   , 	-   , 	-   , 	-   , 	73 
46,OURAY,2590,Ridgway R-2,7346,Ridgway High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	28 , 	25 , 	36 , 	18 , 	107 
47,PARK,2600,Platte Canyon 1,7042,Deer Creek Elementary School, 	81 , 	-   , 	58 , 	66 , 	66 , 	45 , 	43 , 	58 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	417 
47,PARK,2600,Platte Canyon 1,7046,Platte Canyon High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	62 , 	68 , 	65 , 	56 , 	251 
47,PARK,2600,Platte Canyon 1,7048,Fitzsimmons Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	49 , 	67 , 	53 , 	-   , 	-   , 	-   , 	-   , 	169 
47,PARK,2610,Park County RE-2,3681,Guffey Charter School, 	-   , 	-   , 	3 , 	2 , 	4 , 	1 , 	2 , 	1 , 	4 , 	4 , 	4 , 	-   , 	-   , 	-   , 	-   , 	25 
47,PARK,2610,Park County RE-2,4908,Lake George Charter School, 	21 , 	-   , 	21 , 	17 , 	15 , 	17 , 	13 , 	11 , 	11 , 	7 , 	4 , 	-   , 	-   , 	-   , 	-   , 	137 
47,PARK,2610,Park County RE-2,7891,South Park Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	22 , 	43 , 	34 , 	-   , 	-   , 	-   , 	-   , 	99 
47,PARK,2610,Park County RE-2,8114,Edith Teter Elementary School, 	43 , 	-   , 	23 , 	23 , 	31 , 	34 , 	23 , 	34 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	211 
47,PARK,2610,Park County RE-2,8118,South Park High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	34 , 	28 , 	31 , 	31 , 	124 
48,PHILLIPS,2620,Holyoke Re-1J,2686,Holyoke Alternative School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	1 , 	2 , 	3 , 	2 , 	6 , 	11 , 	25 
48,PHILLIPS,2620,Holyoke Re-1J,4076,Holyoke Elementary School, 	-   , 	-   , 	49 , 	40 , 	48 , 	37 , 	42 , 	33 , 	43 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	292 
48,PHILLIPS,2620,Holyoke Re-1J,4080,Holyoke Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	50 , 	33 , 	48 , 	40 , 	45 , 	45 , 	261 
48,PHILLIPS,2630,Haxtun RE-2J,3846,Haxtun Elementary School, 	35 , 	-   , 	25 , 	13 , 	25 , 	20 , 	27 , 	24 , 	21 , 	23 , 	32 , 	-   , 	-   , 	-   , 	-   , 	245 
48,PHILLIPS,2630,Haxtun RE-2J,3850,Haxtun High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	28 , 	23 , 	25 , 	20 , 	96 
49,PITKIN,2640,Aspen 1,0042,Aspen Community Charter School, 	-   , 	-   , 	16 , 	16 , 	15 , 	14 , 	15 , 	16 , 	16 , 	15 , 	12 , 	-   , 	-   , 	-   , 	-   , 	135 
49,PITKIN,2640,Aspen 1,0428,Aspen Elementary School, 	-   , 	-   , 	85 , 	91 , 	92 , 	83 , 	113 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	464 
49,PITKIN,2640,Aspen 1,0430,Aspen Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	111 , 	99 , 	137 , 	122 , 	-   , 	-   , 	-   , 	-   , 	469 
49,PITKIN,2640,Aspen 1,0432,Aspen High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	154 , 	139 , 	136 , 	140 , 	569 
49,PITKIN,2640,Aspen 1,0447,Aspen Preschool, 	15 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	15 
50,PROWERS,2650,Granada RE-1,3542,Granada Elementary School, 	15 , 	-   , 	17 , 	11 , 	9 , 	9 , 	16 , 	18 , 	16 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	111 
50,PROWERS,2650,Granada RE-1,3546,Granada Undivided High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	12 , 	11 , 	15 , 	18 , 	16 , 	13 , 	85 
50,PROWERS,2660,Lamar Re-2,0200,Alta Vista Charter School, 	-   , 	-   , 	21 , 	20 , 	18 , 	20 , 	20 , 	19 , 	12 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	130 
50,PROWERS,2660,Lamar Re-2,4956,Lamar Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	96 , 	132 , 	115 , 	-   , 	-   , 	-   , 	-   , 	343 
50,PROWERS,2660,Lamar Re-2,4960,Lamar High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	105 , 	131 , 	114 , 	116 , 	466 
50,PROWERS,2660,Lamar Re-2,5777,Melvin Hendrickson Development Center, 	113 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	113 
50,PROWERS,2660,Lamar Re-2,6794,Parkview Elementary School, 	-   , 	-   , 	-   , 	-   , 	-   , 	90 , 	90 , 	79 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	259 
50,PROWERS,2660,Lamar Re-2,9268,Washington Elementary School, 	-   , 	-   , 	111 , 	88 , 	63 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	262 
50,PROWERS,2670,Holly RE-3,4058,Holly School, 	25 , 	-   , 	16 , 	16 , 	22 , 	15 , 	18 , 	23 , 	19 , 	21 , 	21 , 	19 , 	13 , 	22 , 	25 , 	275 
50,PROWERS,2680,Wiley RE-13 Jt,9604,Wiley Elementary School, 	13 , 	-   , 	23 , 	26 , 	28 , 	21 , 	19 , 	20 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	150 
50,PROWERS,2680,Wiley RE-13 Jt,9608,Wiley Junior-Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	18 , 	18 , 	15 , 	19 , 	15 , 	18 , 	9 , 	112 
51,PUEBLO,2690,Pueblo City 60,0364,Paragon Preschool, 	126 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	126 
51,PUEBLO,2690,Pueblo City 60,0738,Belmont Elementary School, 	32 , 	-   , 	78 , 	51 , 	66 , 	73 , 	67 , 	84 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	451 
51,PUEBLO,2690,Pueblo City 60,0756,Franklin School of Innovation, 	-   , 	-   , 	62 , 	45 , 	56 , 	53 , 	46 , 	61 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	323 
51,PUEBLO,2690,Pueblo City 60,0822,Bessemer Elementary School, 	50 , 	-   , 	46 , 	36 , 	37 , 	36 , 	31 , 	22 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	258 
51,PUEBLO,2690,Pueblo City 60,0860,Beulah Heights Elementary School, 	27 , 	-   , 	52 , 	43 , 	44 , 	56 , 	42 , 	44 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	308 
51,PUEBLO,2690,Pueblo City 60,0954,Bradford Elementary School, 	71 , 	-   , 	43 , 	32 , 	41 , 	44 , 	44 , 	38 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	313 
51,PUEBLO,2690,Pueblo City 60,1402,Centennial High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	223 , 	226 , 	210 , 	211 , 	870 
51,PUEBLO,2690,Pueblo City 60,1454,Central High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	259 , 	265 , 	196 , 	172 , 	892 
51,PUEBLO,2690,Pueblo City 60,1488,Chavez/Huerta K-12 Preparatory Academy, 	-   , 	-   , 	75 , 	57 , 	63 , 	73 , 	66 , 	75 , 	106 , 	115 , 	130 , 	81 , 	72 , 	60 , 	52 ," 	1,025 "
51,PUEBLO,2690,Pueblo City 60,1504,Goodnight Elementary School, 	14 , 	-   , 	69 , 	63 , 	55 , 	61 , 	82 , 	66 , 	52 , 	53 , 	56 , 	-   , 	-   , 	-   , 	-   , 	571 
51,PUEBLO,2690,Pueblo City 60,1828,Columbian Elementary School, 	45 , 	-   , 	62 , 	47 , 	44 , 	36 , 	38 , 	37 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	309 
51,PUEBLO,2690,Pueblo City 60,2096,Corwin International Magnet School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	76 , 	67 , 	118 , 	115 , 	136 , 	-   , 	-   , 	-   , 	-   , 	512 
51,PUEBLO,2690,Pueblo City 60,2394,East High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	261 , 	203 , 	242 , 	228 , 	934 
51,PUEBLO,2690,Pueblo City 60,2438,Eva R Baca Elementary School, 	15 , 	-   , 	43 , 	28 , 	35 , 	38 , 	29 , 	44 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	232 
51,PUEBLO,2690,Pueblo City 60,2620,Fountain International Magnet School, 	-   , 	-   , 	63 , 	68 , 	84 , 	78 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	293 
51,PUEBLO,2690,Pueblo City 60,3724,Haaff Elementary School, 	35 , 	-   , 	40 , 	43 , 	45 , 	38 , 	51 , 	41 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	293 
51,PUEBLO,2690,Pueblo City 60,3924,Heritage Elementary School, 	30 , 	-   , 	39 , 	47 , 	49 , 	44 , 	47 , 	47 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	303 
51,PUEBLO,2690,Pueblo City 60,3976,Highland Park Elementary School, 	25 , 	-   , 	65 , 	53 , 	65 , 	58 , 	62 , 	62 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	390 
51,PUEBLO,2690,Pueblo City 60,4302,Irving Elementary School, 	15 , 	-   , 	52 , 	46 , 	52 , 	65 , 	50 , 	52 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	332 
51,PUEBLO,2690,Pueblo City 60,4376,Risley International Academy of Innovation, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	127 , 	135 , 	141 , 	-   , 	-   , 	-   , 	-   , 	403 
51,PUEBLO,2690,Pueblo City 60,5048,Pueblo Academy of Arts, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	196 , 	192 , 	207 , 	-   , 	-   , 	-   , 	-   , 	595 
51,PUEBLO,2690,Pueblo City 60,5916,Minnequa Elementary School, 	31 , 	-   , 	48 , 	42 , 	44 , 	47 , 	42 , 	45 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	299 
51,PUEBLO,2690,Pueblo City 60,6132,Morton Elementary School, 	-   , 	-   , 	73 , 	52 , 	70 , 	58 , 	55 , 	58 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	366 
51,PUEBLO,2690,Pueblo City 60,6399,Northmoor Preschool, 	32 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	32 
51,PUEBLO,2690,Pueblo City 60,6677,Paragon Learning Center, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	32 , 	69 , 	98 , 	165 , 	364 
51,PUEBLO,2690,Pueblo City 60,6770,Park View Elementary School, 	-   , 	-   , 	56 , 	50 , 	37 , 	55 , 	46 , 	48 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	292 
51,PUEBLO,2690,Pueblo City 60,6775,Pueblo School for Arts & Sciences at Fulton Heights, 	-   , 	-   , 	27 , 	26 , 	22 , 	27 , 	25 , 	27 , 	26 , 	25 , 	42 , 	-   , 	-   , 	-   , 	-   , 	247 
51,PUEBLO,2690,Pueblo City 60,7209,Pueblo Charter School for the Arts & Sciences, 	-   , 	-   , 	60 , 	59 , 	55 , 	56 , 	52 , 	69 , 	66 , 	57 , 	65 , 	-   , 	-   , 	-   , 	-   , 	539 
51,PUEBLO,2690,Pueblo City 60,7481,Roncalli Stem Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	143 , 	139 , 	188 , 	-   , 	-   , 	-   , 	-   , 	470 
51,PUEBLO,2690,Pueblo City 60,7747,D60 Online School, 	-   , 	-   , 	-   , 	35 , 	31 , 	39 , 	33 , 	43 , 	65 , 	46 , 	61 , 	-   , 	-   , 	-   , 	-   , 	353 
51,PUEBLO,2690,Pueblo City 60,8082,South High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	268 , 	260 , 	220 , 	199 , 	947 
51,PUEBLO,2690,Pueblo City 60,8116,South Park Elementary School, 	64 , 	-   , 	45 , 	53 , 	50 , 	40 , 	46 , 	38 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	336 
51,PUEBLO,2690,Pueblo City 60,8402,Sunset Park Elementary School, 	-   , 	-   , 	71 , 	51 , 	70 , 	67 , 	71 , 	71 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	401 
51,PUEBLO,2690,Pueblo City 60,9188,W H Heaton Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	238 , 	238 , 	279 , 	-   , 	-   , 	-   , 	-   , 	755 
51,PUEBLO,2700,Pueblo County 70,0025,Sky View Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	186 , 	180 , 	218 , 	-   , 	-   , 	-   , 	-   , 	584 
51,PUEBLO,2700,Pueblo County 70,0026,Desert Sage Elementary School, 	27 , 	-   , 	52 , 	52 , 	69 , 	55 , 	68 , 	52 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	375 
51,PUEBLO,2700,Pueblo County 70,0472,Avondale Elementary School, 	16 , 	-   , 	18 , 	16 , 	21 , 	19 , 	25 , 	28 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	143 
51,PUEBLO,2700,Pueblo County 70,0852,Beulah Elementary School, 	-   , 	-   , 	11 , 	14 , 	14 , 	18 , 	13 , 	15 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	85 
51,PUEBLO,2700,Pueblo County 70,0856,Beulah Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	10 , 	17 , 	18 , 	-   , 	-   , 	-   , 	-   , 	45 
51,PUEBLO,2700,Pueblo County 70,1377,Cedar Ridge Elementary School, 	31 , 	-   , 	71 , 	74 , 	77 , 	68 , 	76 , 	84 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	481 
51,PUEBLO,2700,Pueblo County 70,5990,70 Online, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	9 , 	11 , 	31 , 	16 , 	27 , 	38 , 	82 , 	214 
51,PUEBLO,2700,Pueblo County 70,6354,North Mesa Elementary School, 	29 , 	-   , 	55 , 	60 , 	77 , 	65 , 	64 , 	70 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	420 
51,PUEBLO,2700,Pueblo County 70,7086,Pleasant View Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	142 , 	136 , 	165 , 	-   , 	-   , 	-   , 	-   , 	443 
51,PUEBLO,2700,Pueblo County 70,7153,Prairie Winds Elementary School, 	39 , 	-   , 	64 , 	67 , 	63 , 	82 , 	74 , 	44 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	433 
51,PUEBLO,2700,Pueblo County 70,7208,Pueblo County High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	342 , 	332 , 	254 , 	259 ," 	1,187 "
51,PUEBLO,2700,Pueblo County 70,7210,Liberty Point Elementary School, 	32 , 	-   , 	67 , 	69 , 	66 , 	54 , 	57 , 	61 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	406 
51,PUEBLO,2700,Pueblo County 70,7212,Liberty Point International School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	176 , 	170 , 	181 , 	-   , 	-   , 	-   , 	-   , 	527 
51,PUEBLO,2700,Pueblo County 70,7214,Pueblo West High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	447 , 	334 , 	316 , 	304 ," 	1,401 "
51,PUEBLO,2700,Pueblo County 70,7530,Rye Elementary School, 	26 , 	-   , 	46 , 	37 , 	53 , 	42 , 	52 , 	43 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	299 
51,PUEBLO,2700,Pueblo County 70,7532,Craver Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	61 , 	60 , 	75 , 	-   , 	-   , 	-   , 	-   , 	196 
51,PUEBLO,2700,Pueblo County 70,7534,Rye High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	73 , 	76 , 	59 , 	44 , 	252 
51,PUEBLO,2700,Pueblo County 70,7879,Swallows Charter Academy High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	45 , 	37 , 	28 , 	42 , 	152 
51,PUEBLO,2700,Pueblo County 70,7886,Sierra Vista Elementary School, 	42 , 	-   , 	49 , 	81 , 	88 , 	65 , 	77 , 	57 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	459 
51,PUEBLO,2700,Pueblo County 70,8110,South Mesa Elementary School, 	29 , 	-   , 	48 , 	47 , 	46 , 	58 , 	66 , 	50 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	344 
51,PUEBLO,2700,Pueblo County 70,8420,Swallows Charter Academy, 	-   , 	-   , 	72 , 	72 , 	72 , 	72 , 	72 , 	73 , 	73 , 	49 , 	48 , 	-   , 	-   , 	-   , 	-   , 	603 
51,PUEBLO,2700,Pueblo County 70,8810,The Connect Charter School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	89 , 	90 , 	79 , 	-   , 	-   , 	-   , 	-   , 	258 
51,PUEBLO,2700,Pueblo County 70,9084,Villa Bella Expeditionary School, 	-   , 	-   , 	50 , 	50 , 	50 , 	50 , 	50 , 	50 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	300 
51,PUEBLO,2700,Pueblo County 70,9130,Vineland Elementary School, 	18 , 	-   , 	49 , 	47 , 	47 , 	52 , 	44 , 	51 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	308 
51,PUEBLO,2700,Pueblo County 70,9134,Vineland Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	101 , 	106 , 	125 , 	-   , 	-   , 	-   , 	-   , 	332 
